road_id,flood_direct_count,flood_direct_exposure,flood_events_5km,flood_events_10km,flood_nearby_5km,flood_nearby_10km,nearest_flood_distance_km
1329376090,9,1,12,12,1,1,0.0
1329376091,9,1,12,12,1,1,0.0
1329376092,9,1,12,12,1,1,0.0
1329376093,6,1,12,12,1,1,0.0
1329376094,6,1,12,12,1,1,0.0
1329376095,6,1,12,12,1,1,0.0
1329376096,6,1,12,12,1,1,0.0
1329376097,6,1,12,12,1,1,0.0
1329376098,6,1,12,12,1,1,0.0
1329388815,0,0,6,12,1,1,0.5177284460118428
1329397356,9,1,9,9,1,1,0.0
1329399381,9,1,9,9,1,1,0.0
1329399382,9,1,9,9,1,1,0.0
1329399383,0,0,9,9,1,1,1.0859273667980762
1329399384,0,0,9,9,1,1,0.6135555163121463
1329399385,0,0,9,9,1,1,0.13814402466167533
1329399386,0,0,9,9,1,1,1.082313997282385
1329581914,11,1,11,11,1,1,0.0
1329673950,0,0,0,0,0,0,95.5610480370804
1329721481,1,1,1,2,1,1,0.0
1329721482,1,1,1,2,1,1,0.0
1329721487,1,1,2,2,1,1,0.0
1329721492,1,1,1,2,1,1,0.0
1329721493,1,1,1,2,1,1,0.0
1329740613,9,1,10,10,1,1,0.0
1329740614,9,1,10,10,1,1,0.0
1329740615,9,1,10,10,1,1,0.0
1329740616,9,1,10,10,1,1,0.0
1329740617,10,1,10,10,1,1,0.0
1329740618,10,1,10,10,1,1,0.0
1329740619,10,1,10,10,1,1,0.0
1329741443,10,1,10,10,1,1,0.0
1329741444,10,1,10,10,1,1,0.0
1329741445,10,1,10,10,1,1,0.0
1329741446,10,1,10,10,1,1,0.0
1329741447,10,1,10,10,1,1,0.0
1329741448,10,1,10,10,1,1,0.0
1329741449,10,1,10,10,1,1,0.0
1329741450,10,1,10,10,1,1,0.0
1329742141,10,1,10,10,1,1,0.0
1329742142,9,1,10,10,1,1,0.0
1329742143,9,1,10,10,1,1,0.0
1329742144,9,1,10,10,1,1,0.0
1329742145,9,1,10,10,1,1,0.0
1329742146,9,1,10,10,1,1,0.0
1329742147,9,1,10,10,1,1,0.0
1329743705,9,1,9,10,1,1,0.0
1329743706,9,1,9,9,1,1,0.0
1329743707,9,1,9,9,1,1,0.0
1329743708,9,1,9,12,1,1,0.0
1329743709,9,1,9,12,1,1,0.0
1329755159,9,1,9,12,1,1,0.0
1329755160,9,1,9,12,1,1,0.0
1329755161,9,1,9,12,1,1,0.0
1329755162,9,1,9,12,1,1,0.0
1329755825,9,1,12,12,1,1,0.0
1329755826,9,1,12,12,1,1,0.0
1329755827,9,1,12,12,1,1,0.0
1329761459,1,1,1,1,1,1,0.0
1329761460,1,1,1,1,1,1,0.0
1329761461,1,1,1,1,1,1,0.0
1329766749,1,1,2,2,1,1,0.0
1329766750,1,1,2,2,1,1,0.0
1329766752,1,1,2,2,1,1,0.0
1329871628,0,0,0,0,0,0,59.49765992301609
1329871629,0,0,0,0,0,0,59.58542177552215
1329871632,0,0,0,0,0,0,60.42287975590912
1329871633,0,0,0,0,0,0,60.50643327652451
1329871634,0,0,0,0,0,0,60.39857872945545
1329871635,0,0,0,0,0,0,60.313781900439665
1329871636,0,0,0,0,0,0,60.4331574309056
1329871637,0,0,0,0,0,0,60.45329221724982
1329871638,0,0,0,0,0,0,60.484146133317736
1329871639,0,0,0,0,0,0,60.11199407858898
1329871640,0,0,0,0,0,0,60.087830851690725
1329871641,0,0,0,0,0,0,60.09063751156343
1329871642,0,0,0,0,0,0,60.206062828708596
1329871643,0,0,0,0,0,0,60.23501384689184
1329872162,0,0,0,0,0,0,25.19586139012582
1329875942,0,0,0,0,0,0,26.569897263788913
1329877988,0,0,0,0,0,0,63.98732978929945
1329877989,0,0,0,0,0,0,63.696868455617725
1329877990,0,0,0,0,0,0,63.270514540176535
1329877991,0,0,0,0,0,0,63.28283185715174
1329877992,0,0,0,0,0,0,63.37998756840812
1329877993,0,0,0,0,0,0,62.6766884396712
1329878002,0,0,0,0,0,0,60.584634865454916
1329878003,0,0,0,0,0,0,60.70642146886671
1330215643,0,0,0,0,0,0,114.67255145252042
1330215644,0,0,0,0,0,0,114.79407965318377
1330215645,0,0,0,0,0,0,114.73884857696434
1330215647,0,0,0,0,0,0,114.97760986047525
1330215648,0,0,0,0,0,0,114.91461563358037
1330215649,0,0,0,0,0,0,114.66543338396126
1330215650,0,0,0,0,0,0,114.54866439619556
1330215656,0,0,0,0,0,0,114.74960760601512
1330215657,0,0,0,0,0,0,114.55272663436875
1330215658,0,0,0,0,0,0,114.65380265743198
1330215659,0,0,0,0,0,0,114.63844378552808
1330215660,0,0,0,0,0,0,114.59968801220907
1330215661,0,0,0,0,0,0,114.89491792309734
1330252325,0,0,0,0,0,0,81.32498777050743
1330252326,0,0,0,0,0,0,81.32749962791361
1330252327,0,0,0,0,0,0,81.31538181146016
1330252331,1,1,2,2,1,1,0.0
1330252336,1,1,2,2,1,1,0.0
1330252337,1,1,2,2,1,1,0.0
1330252338,1,1,2,2,1,1,0.0
1330252339,1,1,2,2,1,1,0.0
1330252340,1,1,2,2,1,1,0.0
1330252341,1,1,2,2,1,1,0.0
1330252342,1,1,2,2,1,1,0.0
1330252343,1,1,2,2,1,1,0.0
1330252344,1,1,2,2,1,1,0.0
1330252345,1,1,2,2,1,1,0.0
1330252346,1,1,2,2,1,1,0.0
1330252347,1,1,2,2,1,1,0.0
1330252348,1,1,2,2,1,1,0.0
1330252349,1,1,2,2,1,1,0.0
1330252350,1,1,2,2,1,1,0.0
1330252351,1,1,2,2,1,1,0.0
1330252352,1,1,2,2,1,1,0.0
1330252354,1,1,2,2,1,1,0.0
1330252355,1,1,2,2,1,1,0.0
1330252361,0,0,0,0,0,0,66.5705270006584
1330252362,0,0,0,0,0,0,66.57913679408794
1330252363,0,0,0,0,0,0,88.96194476011304
1330252369,0,0,0,0,0,0,87.89353555327367
1330252371,0,0,0,0,0,0,87.90297906249211
1330252372,0,0,0,0,0,0,87.8897113271066
1330252373,0,0,0,0,0,0,87.88259544352506
1330252374,0,0,0,0,0,0,87.9099437235877
1330252379,0,0,0,0,0,0,88.78344037228813
1330252380,0,0,0,0,0,0,88.73824153952408
1330252381,0,0,0,0,0,0,88.79358121601348
1330252382,0,0,0,0,0,0,88.68622689784404
1330252385,0,0,0,0,0,0,87.65210304393295
1330252386,0,0,0,0,0,0,87.74665114081179
1330252387,1,1,1,1,1,1,0.0
1330252394,1,1,1,1,1,1,0.0
1330252395,1,1,1,1,1,1,0.0
1330252396,1,1,1,1,1,1,0.0
1330252401,1,1,1,1,1,1,0.0
1330252402,1,1,1,1,1,1,0.0
1330252403,1,1,1,1,1,1,0.0
1330252404,1,1,1,1,1,1,0.0
1330252405,1,1,1,1,1,1,0.0
1330252414,1,1,1,1,1,1,0.0
1330252417,1,1,1,2,1,1,0.0
1330252418,1,1,1,2,1,1,0.0
1330252419,1,1,1,2,1,1,0.0
1330252420,1,1,1,2,1,1,0.0
1330287975,1,1,2,2,1,1,0.0
1330287976,1,1,2,2,1,1,0.0
1330287977,1,1,2,2,1,1,0.0
1330287978,1,1,2,2,1,1,0.0
1330292420,1,1,1,2,1,1,0.0
1330292421,1,1,1,2,1,1,0.0
1330292422,1,1,1,2,1,1,0.0
1330292423,1,1,1,2,1,1,0.0
1330292424,1,1,1,2,1,1,0.0
1330308766,1,1,2,2,1,1,0.0
1330308767,1,1,2,2,1,1,0.0
1330308768,1,1,2,2,1,1,0.0
1330308769,1,1,2,2,1,1,0.0
1330308771,1,1,2,2,1,1,0.0
1330308772,1,1,2,2,1,1,0.0
1330308773,1,1,2,2,1,1,0.0
1330308774,1,1,2,2,1,1,0.0
1330308775,1,1,2,2,1,1,0.0
1330308776,1,1,1,2,1,1,0.0
1330308777,1,1,2,2,1,1,0.0
1330308778,1,1,2,2,1,1,0.0
1330308779,1,1,2,2,1,1,0.0
1330308780,1,1,2,2,1,1,0.0
1330308781,1,1,2,2,1,1,0.0
1330308782,1,1,2,2,1,1,0.0
1330308783,1,1,2,2,1,1,0.0
1330308784,1,1,2,2,1,1,0.0
1330308785,1,1,2,2,1,1,0.0
1330308786,1,1,2,2,1,1,0.0
1330308787,1,1,2,2,1,1,0.0
1330308788,1,1,2,2,1,1,0.0
1330308789,1,1,2,2,1,1,0.0
1330308790,1,1,2,2,1,1,0.0
1330308791,1,1,2,2,1,1,0.0
1330308792,1,1,2,2,1,1,0.0
1330308793,1,1,2,2,1,1,0.0
1330308794,1,1,2,2,1,1,0.0
1330308796,1,1,1,2,1,1,0.0
1330308797,1,1,2,2,1,1,0.0
1330308798,1,1,2,2,1,1,0.0
1330308799,1,1,2,2,1,1,0.0
1330308800,1,1,1,2,1,1,0.0
1330308801,1,1,1,2,1,1,0.0
1330308802,1,1,1,2,1,1,0.0
1330308803,1,1,1,2,1,1,0.0
1330308804,1,1,1,2,1,1,0.0
1330308805,1,1,1,2,1,1,0.0
1330308810,1,1,1,2,1,1,0.0
1330308811,1,1,1,2,1,1,0.0
1330368803,1,1,1,1,1,1,0.0
1330368804,1,1,1,1,1,1,0.0
1330368805,1,1,1,1,1,1,0.0
1330368806,1,1,1,1,1,1,0.0
1330368807,1,1,1,1,1,1,0.0
1330368809,1,1,1,1,1,1,0.0
1330368816,1,1,1,1,1,1,0.0
1330373705,1,1,1,1,1,1,0.0
1330373706,1,1,1,1,1,1,0.0
1330373707,1,1,1,1,1,1,0.0
1330373708,1,1,1,1,1,1,0.0
1330373709,1,1,1,1,1,1,0.0
1330373710,1,1,1,1,1,1,0.0
1330373711,1,1,1,1,1,1,0.0
1330373712,1,1,1,1,1,1,0.0
1330373713,1,1,1,1,1,1,0.0
1330373714,1,1,1,1,1,1,0.0
1330384096,0,0,0,0,0,0,61.600351894243246
1330384097,0,0,0,0,0,0,61.3321298229426
1330384098,0,0,0,0,0,0,61.45158725384633
1330384099,0,0,0,0,0,0,61.339893720891006
1330384100,0,0,0,0,0,0,61.420163587461175
1330384101,0,0,0,0,0,0,61.37433836867167
1330384107,0,0,0,0,0,0,63.83875961590251
1330384108,0,0,0,0,0,0,63.780264492652734
1330384109,0,0,0,0,0,0,63.11367895990825
1330384110,0,0,0,0,0,0,62.94199820805981
1330384111,0,0,0,0,0,0,62.865417828915994
1330384112,0,0,0,0,0,0,63.371384710621506
1330384127,0,0,0,0,0,0,61.57871956080842
1330384128,0,0,0,0,0,0,61.61200926260207
1330384131,0,0,0,0,0,0,61.7475186391829
1330410772,1,1,1,1,1,1,0.0
1330410773,1,1,1,1,1,1,0.0
1330416636,0,0,0,0,0,0,121.2109951122389
1330420052,1,1,1,1,1,1,0.0
1330420053,1,1,1,1,1,1,0.0
1330420054,1,1,1,1,1,1,0.0
1330420113,1,1,1,1,1,1,0.0
1330420114,1,1,1,1,1,1,0.0
1330420122,1,1,1,1,1,1,0.0
1330425025,0,0,0,0,0,0,109.70766064305438
1330475647,1,1,1,1,1,1,0.0
1330475648,1,1,1,1,1,1,0.0
1330475649,1,1,1,1,1,1,0.0
1330475670,1,1,1,1,1,1,0.0
1330475671,1,1,1,1,1,1,0.0
1330475672,1,1,1,1,1,1,0.0
1330475673,1,1,1,1,1,1,0.0
1330630630,0,0,0,0,0,0,78.4088730612992
1330639598,0,0,0,0,0,0,55.120242358054895
1330639599,0,0,0,0,0,0,55.022910302914035
1330639600,0,0,0,0,0,0,55.14707655610265
1330639601,0,0,0,0,0,0,55.1020101139152
1330639602,0,0,0,0,0,0,55.0379802814883
1330639603,0,0,0,0,0,0,55.028722448150596
1330639605,0,0,0,0,0,0,55.023755637042804
1330639606,0,0,0,0,0,0,55.03663942344175
1330639607,0,0,0,0,0,0,55.027933961879434
1330639608,0,0,0,0,0,0,55.91977472523034
1330639609,0,0,0,0,0,0,55.40956104213344
1330639611,0,0,0,0,0,0,55.16711250831876
1330639612,0,0,0,0,0,0,54.963382540429585
1330639613,0,0,0,0,0,0,54.99250116736948
1330639614,0,0,0,0,0,0,52.31104116226237
1330639615,0,0,0,0,0,0,52.33884898072203
1330639616,0,0,0,0,0,0,52.29922681420618
1330639617,0,0,0,0,0,0,52.333197544292595
1330639618,0,0,0,0,0,0,52.08365048517177
1330639621,0,0,0,0,0,0,51.78331724967373
1330639623,0,0,0,0,0,0,51.720565271383215
1330639624,0,0,0,0,0,0,52.08211162035393
1330639625,0,0,0,0,0,0,52.21603513247112
1330639626,0,0,0,0,0,0,52.2645218825436
1330639627,0,0,0,0,0,0,52.310153892073146
1330639628,0,0,0,0,0,0,52.28988987972111
1330639629,0,0,0,0,0,0,52.2734209458037
1330639630,0,0,0,0,0,0,52.191912136108336
1330639631,0,0,0,0,0,0,52.310718731806006
1330639632,0,0,0,0,0,0,52.07952779487337
1330639634,0,0,0,0,0,0,52.053721753132514
1330639635,0,0,0,0,0,0,51.961989843719486
1330639636,0,0,0,0,0,0,52.011380404248804
1330639637,0,0,0,0,0,0,51.951270630637836
1330639639,0,0,0,0,0,0,51.92365190724218
1330639640,0,0,0,0,0,0,51.89443690675543
1330639643,0,0,0,0,0,0,51.980013790820735
1330639644,0,0,0,0,0,0,52.04822242701908
1330639645,0,0,0,0,0,0,52.01342168521781
1330639646,0,0,0,0,0,0,51.951199486998085
1330639647,0,0,0,0,0,0,51.903618473394246
1330639648,0,0,0,0,0,0,51.86753097819563
1330639649,0,0,0,0,0,0,51.889701951254644
1330639650,0,0,0,0,0,0,51.83768047528804
1330639651,0,0,0,0,0,0,51.77373676391416
1330639652,0,0,0,0,0,0,51.90046927607278
1330639654,0,0,0,0,0,0,51.96745523344901
1330639655,0,0,0,0,0,0,51.95318715946173
1330639656,0,0,0,0,0,0,52.04053827444185
1330639657,0,0,0,0,0,0,52.02376094702225
1330639658,0,0,0,0,0,0,51.98943822766826
1330639659,0,0,0,0,0,0,51.984914720627714
1330639660,0,0,0,0,0,0,52.00385647277352
1330639663,0,0,0,0,0,0,52.112310271520755
1330639665,0,0,0,0,0,0,51.71031305443539
1330651630,0,0,0,0,0,0,51.9299543544241
1330651631,0,0,0,0,0,0,51.97373395042501
1330651632,0,0,0,0,0,0,52.12212935915448
1330651633,0,0,0,0,0,0,52.266048632947125
1330651634,0,0,0,0,0,0,52.191444924624776
1330651636,0,0,0,0,0,0,52.17098200962777
1330651637,0,0,0,0,0,0,52.22133879955313
1330651640,0,0,0,0,0,0,52.11850973149701
1330651641,0,0,0,0,0,0,52.092574831719574
1330651642,0,0,0,0,0,0,52.11005810463987
1330651643,0,0,0,0,0,0,51.649457601366
1330651646,0,0,0,0,0,0,51.71550369442528
1330651647,0,0,0,0,0,0,51.68740193863974
1330651648,0,0,0,0,0,0,51.6659192786732
1330651649,0,0,0,0,0,0,51.68248716388573
1330651652,0,0,0,0,0,0,51.56464054576894
1330651653,0,0,0,0,0,0,52.02242902205098
1330651654,0,0,0,0,0,0,51.93098568831524
1330651655,0,0,0,0,0,0,51.668376237294275
1330651656,0,0,0,0,0,0,51.71638509421105
1330651657,0,0,0,0,0,0,51.68145105185905
1330651659,0,0,0,0,0,0,51.68503866817139
1330651660,0,0,0,0,0,0,51.72430485081134
1330651662,0,0,0,0,0,0,52.17589842200139
1330651663,0,0,0,0,0,0,52.18436319714966
1330651667,0,0,0,0,0,0,52.179490937234654
1330651674,0,0,0,0,0,0,52.236999707438436
1330651675,0,0,0,0,0,0,52.52793472734098
1330651676,0,0,0,0,0,0,52.60210154155818
1330651677,0,0,0,0,0,0,55.04070759668426
1330651678,0,0,0,0,0,0,55.03509505713766
1330651679,0,0,0,0,0,0,55.03313565653741
1330651680,0,0,0,0,0,0,55.092808570395405
1330651681,0,0,0,0,0,0,55.093666047321506
1330651682,0,0,0,0,0,0,55.049176683507845
1330651683,0,0,0,0,0,0,55.04351944095426
1330651684,0,0,0,0,0,0,54.99348570852096
1330651685,0,0,0,0,0,0,54.91908655570468
1330651686,0,0,0,0,0,0,55.11112609254967
1330651687,0,0,0,0,0,0,55.13137103848302
1330651688,0,0,0,0,0,0,55.166693171510616
1330651689,0,0,0,0,0,0,52.766531049626515
1330651690,0,0,0,0,0,0,52.155224798050526
1330651692,0,0,0,0,0,0,52.07575864504278
1330651700,0,0,0,0,0,0,52.16311351517237
1330651701,0,0,0,0,0,0,51.65117702953671
1330651707,0,0,0,0,0,0,55.02770686763207
1330651708,0,0,0,0,0,0,54.99083086534926
1330684263,0,0,0,0,0,0,65.67816022615303
1330684266,0,0,0,0,0,0,65.63188986064748
1330684267,0,0,0,0,0,0,65.64811861645025
1330684269,0,0,0,0,0,0,65.76178190531755
1330684270,0,0,0,0,0,0,65.64648283775101
1330684271,0,0,0,0,0,0,65.61332866024826
1330684272,0,0,0,0,0,0,65.60133448771464
1330684273,0,0,0,0,0,0,65.59622567942392
1330684274,0,0,0,0,0,0,65.6363632142182
1330684275,0,0,0,0,0,0,65.66989721194955
1330684276,0,0,0,0,0,0,65.664030903994
1330684277,0,0,0,0,0,0,65.6396094054768
1330684278,0,0,0,0,0,0,65.66896187142427
1330684280,0,0,0,0,0,0,65.66345731683074
1330684281,0,0,0,0,0,0,65.60236031416635
1330684282,0,0,0,0,0,0,65.5924433104776
1330684283,0,0,0,0,0,0,65.60257138634157
1330684284,0,0,0,0,0,0,65.58642141638727
1330684286,0,0,0,0,0,0,65.61272206045273
1330684287,0,0,0,0,0,0,65.65383017712452
1330684288,0,0,0,0,0,0,65.64510224676532
1330684289,0,0,0,0,0,0,65.65911324188903
1330684290,0,0,0,0,0,0,65.64486495665822
1330684291,0,0,0,0,0,0,65.64309993899602
1330684293,0,0,0,0,0,0,65.66154800850124
1330684294,0,0,0,0,0,0,65.67036673080403
1330684295,0,0,0,0,0,0,65.64456192086206
1330684296,0,0,0,0,0,0,65.74495751835028
1330684298,0,0,0,0,0,0,65.79998551313834
1330684299,0,0,0,0,0,0,65.7794071935522
1330684300,0,0,0,0,0,0,65.76459758677811
1330684302,0,0,0,0,0,0,65.79050568061608
1330684303,0,0,0,0,0,0,65.80868088286734
1330684304,0,0,0,0,0,0,65.79961322900375
1330684305,0,0,0,0,0,0,65.83341445814739
1330684306,0,0,0,0,0,0,65.77877998581253
1330684309,0,0,0,0,0,0,65.71131288951192
1330684310,0,0,0,0,0,0,65.70645169966319
1330684312,0,0,0,0,0,0,65.66042667295093
1330684313,0,0,0,0,0,0,65.65214487938941
1330684314,0,0,0,0,0,0,65.60034542177802
1330684315,0,0,0,0,0,0,65.559607418988
1330684316,0,0,0,0,0,0,65.5615408097788
1330684317,0,0,0,0,0,0,65.55568396281619
1330684318,0,0,0,0,0,0,65.52264496652148
1330684319,0,0,0,0,0,0,65.55728412969944
1330684320,0,0,0,0,0,0,65.53502305604815
1330684321,0,0,0,0,0,0,65.64399367459572
1330684322,0,0,0,0,0,0,65.62818769081126
1330684323,0,0,0,0,0,0,65.63379602486853
1330684324,0,0,0,0,0,0,65.63261403559679
1330684326,0,0,0,0,0,0,65.65785007392455
1330684327,0,0,0,0,0,0,65.61778711728402
1330684330,0,0,0,0,0,0,65.61421284487497
1330684331,0,0,0,0,0,0,65.59261291707921
1330684333,0,0,0,0,0,0,65.65999483547247
1330684335,0,0,0,0,0,0,65.62288608094656
1330684336,0,0,0,0,0,0,65.59245013796664
1330684338,0,0,0,0,0,0,65.63089368215938
1330684339,0,0,0,0,0,0,65.59108814911934
1330684340,0,0,0,0,0,0,65.59190834985785
1330684342,0,0,0,0,0,0,65.56772438519182
1330684344,0,0,0,0,0,0,65.70783111605095
1330684345,0,0,0,0,0,0,65.39115429783962
1330684346,0,0,0,0,0,0,65.73886510722923
1330684347,0,0,0,0,0,0,65.7301814663267
1330684348,0,0,0,0,0,0,65.75717048226214
1330684349,0,0,0,0,0,0,65.82637140240377
1330684350,0,0,0,0,0,0,65.67513407031825
1330684352,0,0,0,0,0,0,65.61340921669762
1330684353,0,0,0,0,0,0,65.609242682749
1330684354,0,0,0,0,0,0,65.5892334114023
1330684355,0,0,0,0,0,0,65.67236209550693
1330684356,0,0,0,0,0,0,65.68665849531035
1330684359,0,0,0,0,0,0,65.74930025049773
1330684360,0,0,0,0,0,0,65.74022864963578
1330684361,0,0,0,0,0,0,65.71308574494391
1330684364,0,0,0,0,0,0,65.7216943033131
1330684368,0,0,0,0,0,0,66.58844096667484
1330684369,0,0,0,0,0,0,68.12765479364812
1330811524,0,0,0,0,0,0,99.26991513939726
1330811525,0,0,0,0,0,0,99.12537679052134
1330844175,0,0,0,0,0,0,19.052463715577794
1330844176,0,0,0,0,0,0,18.16576802627622
1330882985,6,1,12,12,1,1,0.0
1330894724,0,0,0,0,0,0,107.98729412427375
1330934651,0,0,0,0,0,0,76.19951902061926
1330934667,0,0,0,0,0,0,76.8803246347495
1330934676,0,0,0,0,0,0,163.348337644767
1330934981,0,0,0,0,0,0,76.7972253725903
1330934989,0,0,0,0,0,0,60.487237994495274
1330935607,0,0,0,0,0,0,76.85397336620896
1330935711,0,0,0,0,0,0,66.76856858999582
1330935712,0,0,0,0,0,0,66.63581919679565
1330935713,0,0,0,0,0,0,66.88493822852409
1330935773,0,0,0,0,0,0,97.00609353742331
1330935774,0,0,0,0,0,0,97.37120714025583
1330935775,0,0,0,0,0,0,97.4242242598849
1330935776,0,0,0,0,0,0,97.65139653566658
1330935777,0,0,0,0,0,0,97.80601691621037
1330935822,0,0,0,0,0,0,71.85734745623911
1330936018,2,1,2,2,1,1,0.0
1330936019,2,1,2,2,1,1,0.0
1330936020,2,1,2,2,1,1,0.0
1330936021,2,1,2,2,1,1,0.0
1330936040,0,0,0,0,0,0,90.86488646477711
1330936042,0,0,0,0,0,0,90.52933715069699
1330936044,0,0,0,0,0,0,92.1302710917606
1330937250,0,0,0,0,0,0,76.95708194623481
1330937335,0,0,0,0,0,0,84.31664649896534
1330937381,0,0,0,0,0,0,80.76837431866635
1330937524,0,0,0,0,0,0,79.83552413885069
1330937866,0,0,0,0,0,0,55.609488949392116
1330937867,0,0,0,0,0,0,55.888905478115426
1330937868,0,0,0,0,0,0,56.53936920727668
1330937871,0,0,0,0,0,0,56.33401525161456
1330937873,0,0,0,0,0,0,56.58437907238757
1330937876,0,0,0,0,0,0,56.02461540340635
1330937877,0,0,0,0,0,0,56.12488965503571
1330937878,0,0,0,0,0,0,55.37837618207737
1330937920,0,0,0,0,0,0,78.59484090748617
1330937924,0,0,0,0,0,0,82.41167134810351
1330937925,0,0,0,0,0,0,83.5404874390637
1330937928,0,0,0,0,0,0,85.22643817859826
1330937929,0,0,0,0,0,0,85.22939932048375
1330937935,0,0,0,0,0,0,67.65461984185602
1330939018,0,0,0,0,0,0,96.95530287357049
1330939019,0,0,0,0,0,0,96.62878392201345
1330939106,0,0,0,0,0,0,97.72307090051326
1330939107,0,0,0,0,0,0,96.93687424495778
1330939165,0,0,0,0,0,0,89.0573958727797
1330939625,0,0,0,0,0,0,79.71717830570829
1330939626,0,0,0,0,0,0,79.58985957077066
1330939627,0,0,0,0,0,0,79.01306175749986
1330939630,0,0,0,0,0,0,78.79180340808497
1330939631,0,0,0,0,0,0,78.58513161397977
1330939632,0,0,0,0,0,0,78.0333356485935
1330939635,0,0,0,0,0,0,80.20879046927563
1330939648,0,0,0,0,0,0,96.94834244077474
1330939649,0,0,0,0,0,0,97.30180658209261
1330939653,0,0,0,0,0,0,95.84286215508028
1330939827,0,0,0,0,0,0,63.950412962444034
1330939828,0,0,0,0,0,0,64.01037765755824
1330939829,0,0,0,0,0,0,61.67962469750796
1330939830,0,0,0,0,0,0,61.54381736935991
1330939831,0,0,0,0,0,0,61.49782561499364
1330939832,0,0,0,0,0,0,61.634395000979644
1330939834,0,0,0,0,0,0,61.554605876789594
1330939835,0,0,0,0,0,0,61.505211813684326
1330939836,0,0,0,0,0,0,61.477532488706196
1330939838,0,0,0,0,0,0,61.42359284375589
1330939839,0,0,0,0,0,0,61.404658836284966
1330939840,0,0,0,0,0,0,61.445292011771876
1330939841,0,0,0,0,0,0,61.40890255221631
1330939842,0,0,0,0,0,0,61.434864507036856
1330939843,0,0,0,0,0,0,61.45523922274944
1330939844,0,0,0,0,0,0,61.47750251046865
1330939845,0,0,0,0,0,0,61.38121632143546
1330939847,0,0,0,0,0,0,61.24800145654076
1330939849,0,0,0,0,0,0,61.190266451607265
1330939850,0,0,0,0,0,0,61.05632169462361
1330939851,0,0,0,0,0,0,61.12307621516488
1330939852,0,0,0,0,0,0,61.00935622188735
1330939853,0,0,0,0,0,0,61.032401850104534
1330939854,0,0,0,0,0,0,61.052142434303626
1330939855,0,0,0,0,0,0,60.98439764626806
1330939856,0,0,0,0,0,0,61.01313722187617
1330939857,0,0,0,0,0,0,61.04321411895074
1330939858,0,0,0,0,0,0,61.44212072960545
1330939859,0,0,0,0,0,0,61.31335155671359
1330939860,0,0,0,0,0,0,61.24661376339492
1330939861,0,0,0,0,0,0,61.417104407305935
1330939862,0,0,0,0,0,0,61.46168819724435
1330939863,0,0,0,0,0,0,61.356705665159765
1330939864,0,0,0,0,0,0,61.30685466161049
1330939865,0,0,0,0,0,0,61.378777061683024
1330939866,0,0,0,0,0,0,61.41067694005488
1330939867,0,0,0,0,0,0,61.434117554066255
1330939868,0,0,0,0,0,0,61.48366951171919
1330939869,0,0,0,0,0,0,61.403343533763156
1330939870,0,0,0,0,0,0,61.40586304276736
1330939871,0,0,0,0,0,0,61.41515013168521
1330939872,0,0,0,0,0,0,61.325725188199286
1330939873,0,0,0,0,0,0,61.321686838429784
1330939874,0,0,0,0,0,0,61.28911295550001
1330939875,0,0,0,0,0,0,61.05352980240269
1330939876,0,0,0,0,0,0,60.982215752139794
1330939877,0,0,0,0,0,0,61.200178830054156
1330939878,0,0,0,0,0,0,61.53049739340946
1330939879,0,0,0,0,0,0,61.530697457680716
1330939880,0,0,0,0,0,0,61.51444308876034
1330939881,0,0,0,0,0,0,61.39780151553469
1330939882,0,0,0,0,0,0,60.69539393663544
1330939883,0,0,0,0,0,0,60.68174423894142
1330939884,0,0,0,0,0,0,60.718194558896435
1330939885,0,0,0,0,0,0,60.700269898726766
1330939886,0,0,0,0,0,0,60.74252833015281
1330939887,0,0,0,0,0,0,60.645409274947525
1330939888,0,0,0,0,0,0,60.63183974905477
1330939889,0,0,0,0,0,0,60.576968345144614
1330939890,0,0,0,0,0,0,60.598283803041085
1330939891,0,0,0,0,0,0,60.56129269195232
1330939892,0,0,0,0,0,0,60.541835559123946
1330939893,0,0,0,0,0,0,60.49418433175193
1330939894,0,0,0,0,0,0,60.51564966940761
1330939895,0,0,0,0,0,0,60.5431574986092
1330939896,0,0,0,0,0,0,60.564486896820796
1330939897,0,0,0,0,0,0,60.55249383728042
1330939898,0,0,0,0,0,0,60.587217805704945
1330939899,0,0,0,0,0,0,60.60919151648978
1330939900,0,0,0,0,0,0,60.57774296454012
1330939901,0,0,0,0,0,0,60.71797122997461
1330939903,0,0,0,0,0,0,61.04131680516107
1330939904,0,0,0,0,0,0,61.10865321595563
1330939905,0,0,0,0,0,0,61.082180073610935
1330939907,0,0,0,0,0,0,61.13325748354164
1330939908,0,0,0,0,0,0,61.32379045607343
1330939909,0,0,0,0,0,0,61.27525806184644
1330939910,0,0,0,0,0,0,61.27081121090153
1330939911,0,0,0,0,0,0,61.13293990343407
1330939912,0,0,0,0,0,0,61.16036789002626
1330939913,0,0,0,0,0,0,61.382625153478415
1330939914,0,0,0,0,0,0,60.55184284348397
1330939915,0,0,0,0,0,0,60.5163574764122
1330939917,0,0,0,0,0,0,55.39693094065194
1330939919,0,0,0,0,0,0,93.32916969851915
1330939920,0,0,0,0,0,0,93.4014309561825
1330939921,0,0,0,0,0,0,93.60015491277834
1330939922,0,0,0,0,0,0,93.94186393766394
1330939923,0,0,0,0,0,0,93.56068163670632
1330939924,0,0,0,0,0,0,93.48123850204517
