road_id,road_type,name,ref,surface,lanes,maxspeed,oneway,bridge,tunnel,latitude,longitude
1222622533,path,,,,,,,,,27.407752178571428,88.50386598809521
1222622534,path,,,,,,,,,27.407403700000003,88.5035280631579
1222622535,path,,,,,,,,,27.407186439999997,88.50360996
1222622536,path,,,,,,,,,27.407096550000006,88.50347408750001
1222622537,path,,,,,,,,,27.4081076,88.5053671
1222622538,path,,,,,,,,,27.40836483636364,88.5055347909091
1222734302,path,,,,,,,,,28.075738730555557,88.6581190361111
1222779485,path,,,,,,,,,28.07666812,88.63863106000001
1222780592,path,,,,,,,,,28.07777242083333,88.657146975
1222780593,track,,,,,,,,,28.07765718,88.65646394000001
1222780594,path,,,,,,,,,28.076176303999997,88.65589102399997
1222780595,path,,,,,,,,,28.0749255625,88.6552403125
1222780596,path,,,,,,,,,28.073253652941176,88.65484775294118
1222797762,residential,,,,,,,,,27.978302445454542,95.34599504090912
1222797763,residential,,,,,,,,,27.978722041176475,95.3460043117647
1222797765,residential,,,,,,,,,27.983724125,95.3337641
1222797766,residential,,,,,,,,,27.9837505,95.33350039999999
1222797767,residential,,,,,,,,,27.982822,95.3331249
1222797768,residential,,,,,,,,,27.9893095,95.336167725
1222797769,residential,,,,,,,,,27.98885886923077,95.3315682653846
1222797770,residential,,,,,,,,,27.985572014285715,95.33193882857144
1222797771,residential,,,,,,,,,27.98382433333333,95.33097263333332
1222797772,residential,,,,,,,,,27.987713157142856,95.33135367142857
1222797773,residential,,,,,,,,,27.9857999,95.3314939
1222797774,residential,,,,,,,,,27.9897583375,95.33131884999999
1222797775,residential,,,,,,,,,27.990705650000002,95.3306168
1222797776,residential,,,,,,,,,27.9900741,95.3307804
1222797777,residential,,,,,,,,,27.990420172727273,95.3300079181818
1222797778,track,,,,,,,,,27.989782939999998,95.32940388
1222797779,track,,,,,,,,,27.991685711111106,95.33136662222222
1222812950,unclassified,,,,,,,,,28.0302874754717,88.66489803396226
1222812951,unclassified,,,,,,,,,28.032081976923074,88.67102045769231
1222812952,unclassified,,,,,,,,,28.030637199999997,88.66851444999999
1223109689,unclassified,,,,,,,,,26.361118918181816,92.79194045454545
1223109691,path,,,,,,,,,26.361488124999997,92.79079987499999
1223110469,path,,,,,,,,,26.15857976923077,92.76583263461538
1223110686,unclassified,,,,,,,,,25.987544967123295,92.6577160821918
1223110857,secondary,,,,,,,,,26.579641366666667,92.92125003333332
1223111136,tertiary,,,,,,,,,26.375336976678437,92.9247353620141
1223111137,service,,,,,,,,,26.37570126666667,92.93251575
1223111138,service,,,,,,,,,26.37917477187501,92.93230457421882
1223111139,service,,,,,,,,,26.37187931518989,92.92619696202532
1223112002,unclassified,,,,,,,,,26.007025146666663,92.65106417333332
1223112003,unclassified,,,,,,,,,26.002083675,92.650119675
1223285375,unclassified,,,,,,,,,27.315908972727268,88.29170698181818
1223285376,unclassified,,,,,,,,,27.317614857142853,88.29146437142857
1223337894,residential,,,,,,,yes,,24.2502621,94.3069737
1223337895,track,,,,,,,,,24.25331123333333,94.29924763333334
1223337896,track,,,,,,,yes,,24.2534571,94.29928635
1223337897,residential,,,,,,,,,24.253545128571428,94.29994578571429
1223337898,residential,,,,,,,yes,,24.25322985,94.3002735
1223337899,tertiary,,,,,,,,,24.25105195714286,94.30558964285714
1223337900,tertiary,,,,,,,yes,,24.251140749999998,94.3060695
1223337903,unclassified,,,unpaved,,,,,,24.26579574193548,94.27792503548385
1223337904,unclassified,,,unpaved,,,,yes,,24.267798900000003,94.2757491
1223337905,track,,,,,,,,,24.2547626,94.29069793913044
1223337906,track,,,,,,,yes,,24.25461065,94.28942864999999
1223337907,track,,,,,,,,,24.253801890909088,94.28988640909091
1223337908,track,,,,,,,,,24.25298845,94.29012614999999
1223384484,service,,,,,,,,,23.3616142,93.38900216666667
1223384485,service,,,,,,,,,23.3644977,93.391866625
1223384486,service,,,,,,,,,23.366507322222223,93.39239111111111
1223384489,service,,,,,,,,,23.36506705,93.39309180000001
1223384490,service,,,,,,,,,23.367049463636366,93.389741
1223384491,service,,,,,,,,,23.36751195,93.3890859
1223384492,residential,,,,,,,,,23.370791987499995,93.39311249999999
1223384493,unclassified,,,,,,,,,23.373776599999996,93.39278500526315
1223384495,tertiary,,,unpaved,,,,,,23.368237791111117,93.39270077333335
1223384496,tertiary,,,unpaved,,,,yes,,23.37006905,93.3955709
1223384497,unclassified,,,,,,,,,23.372431870833335,93.3990174166667
1223384498,unclassified,,,,,,,,,23.380318100000004,93.40755470188677
1223384499,unclassified,,,,,,,,,23.408234527350423,93.40639544487176
1223384500,track,,,,,,,,,23.38699497,93.40599606999999
1223384501,track,,,,,,,yes,,23.388678650000003,93.4060359
1223384502,track,,,,,,,,,23.38477790588235,93.40380854117646
1223384503,unclassified,,,,,,,,,23.396133445497636,93.41993548625598
1223384504,track,,,,,,,,,23.41243045,93.405354875
1223384505,unclassified,,,,,,,,,23.42490659915611,93.39477998565395
1223386392,residential,,,,,,,,,23.42131991,93.42320421000001
1223386393,residential,,,,,,,,,23.423224625,93.4219970125
1223386394,residential,,,,,,,,,23.421091783333335,93.42340423333333
1223386395,residential,,,,,,,,,23.42148106666667,93.42354351666667
1223386396,unclassified,,,,,,,,,23.450334199310344,93.43181242551721
1223386397,track,,,,,,,,,23.466269020689662,93.44347684827586
1223386398,track,,,,,,,,,23.441764383333332,93.42770724999998
1223386399,unclassified,,,,,,,,,23.410553008666664,93.43490444733328
1223386400,unclassified,,,,,,,,,23.409673559374998,93.446120171875
1223386407,residential,,,,,,,,,23.374195649999997,93.41394550000001
1223386408,residential,,,,,,,,,23.37475502142857,93.41463247857145
1223386409,track,,,,,,,,,23.3740257,93.41562864999999
1223386410,residential,,,,,,,,,23.371185145454543,93.41538480454545
1223386411,track,,,,,,,,,23.373971033333326,93.41713411333333
1223386412,residential,,,,,,,,,23.375543633333333,93.41531866666666
1223386413,track,,,,,,,,,23.374231299999998,93.41460208000002
1223386414,residential,,,,,,,,,23.3687542,93.41449329999999
1223386415,service,,,,,,,,,23.37139004,93.415573
1223386417,track,,,,,,,,,23.362299679411763,93.41374247647059
1223443700,service,,,,,,,,,26.743982250000002,94.25087210000001
1223575640,residential,,,,,,,,,23.320987721875003,93.42476689999998
1223575641,residential,,,,,,,,,23.31225309534884,93.42319854651163
1223575659,unclassified,,,,,,,,,23.17908673305084,93.41761756016952
1223575662,track,,,,,,,,,23.189052230769235,93.41552816730768
1223575666,unclassified,,,,,,,,,23.18154869090909,93.40408629636364
1223620359,tertiary,,NH310A,paved,,,,yes,,27.90120635,88.7068486
1223620360,tertiary,,NH310A,paved,,,,,,27.901039320000002,88.70650158000001
1223620363,track,,,,,,,,,27.90846098181818,88.70949454545455
1223620364,track,,,,,,,,,27.911547490000004,88.71316439
1223620365,track,,,,,,,,,27.91267542,88.71264508
1223620366,track,,,,,,,,,27.913473625,88.71306411249999
1223620367,track,,,,,,,,,27.911188275,88.709418525
1223639813,unclassified,,,unpaved,,,,,,27.90091483333333,88.70714066666666
1223696438,unclassified,Road,,paved,0,20,,,,25.723093357142858,92.04088797142856
1223696439,unclassified,Road,,paved,0,20,,,,25.723716887499997,92.04076085
1223703537,unclassified,Dhunia gaon road,,asphalt,,,,,,26.83218683184715,94.52479818216555
1223703937,unclassified,Khanikor gaon road,,asphalt,,,,,,26.831398039090903,94.53133365636364
1223706783,unclassified,,,,,,,,,26.43267818055556,90.5681183861111
1223706784,primary,,SH2,,,,,,,26.4754317125,90.5564927875
1223706785,primary,,SH2,,,,yes,,,26.47525093333333,90.5582538
1223706786,tertiary,,,,,,yes,,,26.475369375,90.55818409999999
1223710845,residential,,,,,,,,,25.321262723529415,92.3810137
1223718064,residential,,,,,,,,,26.65154392857143,92.80240794285714
1223718065,cycleway,,,,,,,,,26.651959299999998,92.80108886363637
1223718066,residential,,,,,,,,,26.651407758823527,92.80136277058821
1223720881,primary,,,,,,,,,25.514204383720926,90.21654467441859
1223720882,unclassified,,,,,,,,,25.516105730769233,90.21735111538462
1223720883,unclassified,JERUSALEM ROAD,,,,,,,,25.51619250909091,90.21483320909091
1223720893,residential,,,,,,,,,25.51546220909091,90.20655730909091
1223720894,primary,,,,,,,,,25.520736143646413,90.16973120110498
1223720897,residential,,,,,,,,,25.514601957142855,90.19222901428573
1223720903,residential,,,,,,,,,25.52025415,90.18241824999998
1223745446,tertiary,,,asphalt,1,,no,,,25.55950874285715,94.14299971428571
1223745447,residential,,,paved,1,,,,,25.561134936000002,94.14332764000001
1223745448,tertiary,,,asphalt,1,,,,,25.56197708070175,94.14791980292402
1223745449,residential,,,asphalt,1,,,,,25.564157556790118,94.14571497407411
1223745450,unclassified,,,asphalt,1,,,,,25.568676873469393,94.14829883061229
1223745451,residential,,,asphalt,1,,,,,25.561324336666676,94.14519638666668
1223745452,residential,,,asphalt,1,,,,,25.560370219277107,94.14666821686747
1223745453,residential,,,asphalt,1,,,,,25.562744450746273,94.14631095373133
1223745454,residential,,,asphalt,1,,,,,25.565518439090905,94.14709483818181
1223745455,residential,,,paving_stones,1,,,,,25.562048314285715,94.14627215714286
1223745456,unclassified,,,ground,1,,,,,25.563429189130435,94.14394479347825
1223745457,residential,,,asphalt,1,,,,,25.565594866666668,94.14723978888888
1223807874,path,BURPUJARI PATH,,concrete,,,,,,26.6874648,94.40275358333334
1223807876,residential,TIRUWAL GAON ROAD,,,,,,,,26.69225007272727,94.40415455454546
1223811132,residential,Uttam Baruah Path,,,,,,,,26.753124000000003,94.20247145
1223811133,residential,BY LANE 1,,,,,,,,26.753384600000004,94.20245023333332
1223811903,unclassified,NAPHUK GAON ROAD,,,,,,,,27.02703762872928,94.95694825027627
1223811908,unclassified,,,,,,,,,27.009286737500005,94.97584764999999
1223811910,unclassified,,,,,,,,,27.00681423333333,94.97437401111112
1223811911,residential,,,,,,,,,27.008322960000005,94.97409406000001
1223811912,residential,,,,,,,,,27.008469566666665,94.97439496666665
1223811913,residential,,,,,,,,,27.0077692,94.9744091
1223811914,residential,,,,,,,,,27.0073976,94.9741408
1223811915,residential,,,,,,,,,27.007021840000004,94.97325268
1223811916,residential,,,,,,,,,27.0066431,94.97258009999999
1223811917,residential,,,,,,,,,27.0072515875,94.97537701249999
1223811918,residential,,,,,,,,,27.0092897,94.97982456000001
1223811919,residential,,,,,,,,,27.010741777777778,94.98097207777776
1223811920,residential,,,,,,,,,27.012078550000002,94.9821881
1223811921,residential,,,,,,,,,27.011316025000003,94.979798875
1223811922,residential,,,,,,,,,27.01150695,94.98018780000001
1223811923,residential,,,,,,,,,27.0118066,94.9806053
1223811924,residential,,,,,,,,,27.01205573333333,94.98105263333333
1223811925,residential,,,,,,,,,27.012300200000002,94.98149096666667
1223811926,residential,,,,,,,,,27.011771500000005,94.98095178333334
1223811927,residential,,,,,,,,,27.009714000000002,94.98174024444444
1223811928,residential,,,,,,,,,27.0092901,94.98048333333334
1223811929,residential,,,,,,,,,27.00976445,94.9802478
1223811930,residential,,,,,,,,,27.009991550000002,94.98065575000001
1223811931,residential,,,,,,,,,27.0102391,94.9811135
1223811932,residential,,,,,,,,,27.010470650000002,94.98154105
1223811933,residential,,,,,,,,,27.010728399999998,94.9820178
1223811934,residential,,,,,,,,,27.010966000000003,94.9824571
1223840664,track,,,dirt,,,,,,25.556711885087722,94.1436042026316
1223840665,unclassified,,,dirt,1,,,,,25.556226453488375,94.14075050232559
1223840666,unclassified,,,dirt,1,,,,,25.558137361052637,94.14544960105266
1223840667,unclassified,,,dirt,1,,,,,25.55814518378379,94.14658040270268
1223840691,residential,,,asphalt,1,,,,,25.56067270769231,94.14300609230769
1223840714,residential,,,ground,,,,,,25.558651333333334,94.1457466238095
1223841166,unclassified,Village Council Hall road,,,1,,,,,25.69472518333333,94.03347490555558
1223884253,unclassified,Road,,,,,,,,25.679514710256417,94.26891798076923
1223884933,unclassified,Road,,,,,,,,25.67681652222222,94.26764813333335
1223885714,unclassified,Road,,,,,,,,25.67929762,94.26798227666664
1223886758,unclassified,High School Road,,,,,,,,25.678861526666665,94.26979459333333
1223887020,unclassified,,,,,,,,,25.679963033333333,94.26727029999999
1223887569,unclassified,,,,,,,,,25.678799608333335,94.26815337499998
1223908150,track,,,,,,,,,27.536608133333335,88.48429540000001
1223991358,unclassified,,,,,,,,,27.568546594999997,88.4369461
1223991361,unclassified,,,,,,,,,27.554254716666673,88.45592303333332
1223991362,unclassified,,,,,,,,,27.55235911666667,88.46000566666667
1224011321,service,,,,,,,,,25.727115642857143,94.09800585714287
1224011322,unclassified,,,,,,,,,25.728722283333337,94.10121617222222
1224011328,unclassified,,,,,,,,,25.72772605,94.0941712142857
1224019633,unclassified,,,,,,,,,25.513939518181814,90.1972151090909
1224019635,unclassified,,,,,,,,,25.512719372727272,90.19664264545455
1224019654,residential,,,,,,,,,25.5119431,90.19483725714285
1224019661,unclassified,,,,,,,,,25.51042664444445,90.19204852222222
1224019663,residential,,,,,,,,,25.515327930769224,90.18986459999999
1224019666,unclassified,,,,,,,,,25.51394785,90.188247625
1224019670,residential,,,,,,,,,25.51547107272727,90.1905447
1224019671,residential,,,,,,,,,25.51624465714286,90.19097127142857
1224019674,unclassified,,,,,,,,,25.512054254545454,90.18944741818181
1224019676,residential,,,,,,,,,25.51688843,90.18829838
1224027517,path,,,,,,,,,27.552576750000004,88.45956158
1224027518,residential,,,,,,,,,27.55423998888888,88.4579106259259
1224035860,residential,Haji Fathima Road,,unpaved,1,20,,,,26.108325236363637,93.0241071409091
1224462796,residential,,,,,,,,,25.184972480000003,92.01972456000001
1224462801,residential,,,,,,,,,25.1851735,92.01957561428571
1224462804,residential,,,,,,,,,25.185975999999997,92.018801825
1224462874,residential,,,,,,,,,25.186671750000002,92.0213102
1224462941,residential,,,,,,,,,25.18833538,92.01389094000001
1224463046,residential,,,,,,,,,25.18957428,92.02070798
1224473820,residential,Road,,,,,,,,26.723441255555556,93.14796213333334
1224473821,residential,one way road,,,,,,,,26.72427491666667,93.14751776666667
1224483127,residential,Jaiaw Mihngi Road,,,,,,,,25.588213864285716,91.87965939285714
1224483130,residential,lane 2 jaiaw lumbatemon,,,,,,,,25.5879484,91.87638777499998
1224491505,unclassified,,,,,,,,,27.10230815,95.16464949375
1224491506,unclassified,,,,,,,,,27.09599345,95.16744109999999
1224491515,unclassified,,,,,,,,,27.110369457142856,95.16229940476191
1224491519,path,,,,,,,,,27.09838409090909,95.16180285454544
1224491520,unclassified,,,,,,,,,27.091052133333335,95.17539401666666
1224493748,unclassified,,,,,,,,,27.54628581627907,88.46043891860467
1224542730,path,,,,,,,,,27.908613335714286,88.7092354642857
1224561479,unclassified,INNER BALIJAN RD,,ground,1,20,,,,26.685921385714284,94.4040378857143
1224561481,unclassified,,,gravel,1,30,,,,26.684917466666672,94.39821298333334
1224561482,track,,,,,,,,,26.663615432558142,94.39772050697674
1224561483,unclassified,,,,,,,,,26.687450287500003,94.3878662875
1224566616,residential,,,,,20,,,,26.651392149999996,92.80293083333333
1224566617,cycleway,,,,,,,,,26.6515986,92.80332935
1224566618,unclassified,,,,,20,,,,26.649227200000002,92.80753473333334
1224566619,residential,,,,,20,,,,26.645122333333333,92.80342743333334
1224566620,residential,,,,,20,,,,26.643030030000006,92.80895741
1224566621,unclassified,,,,,,,,,26.643597139999997,92.8130787
1224566622,cycleway,,,,,,,,,26.644982094444444,92.81464417777778
1224566623,cycleway,,,,,,,,,26.64374503333333,92.816708
1224566624,residential,,,,,,,,,26.6456011,92.82032011818183
1224566625,cycleway,,,,,,,,,26.645082914285716,92.8208588
1224566626,living_street,,,,,,,,,26.644491535714288,92.82220762857143
1224566627,residential,,,,,20,,,,26.650373905555554,92.81972157777778
1224566628,unclassified,,,,,,,,,26.649318758333326,92.80025055
1224566629,cycleway,,,,,,,,,26.64175366666667,92.80842386666666
1224566630,residential,,,,,,,,,26.646378533333333,92.81463910000001
1224566631,cycleway,,,,,,,,,26.64664465,92.81888663333332
1224566632,unclassified,,,,,,,,,26.647269785714286,92.82050037142857
1224566633,residential,,,,,,,,,26.64859002,92.82148732
1224566634,residential,,,,,,,,,26.64958601428571,92.82264675714286
1224566635,living_street,,,,,,,,,26.64598467,92.82477939666668
1224566636,living_street,,,,,,,,,26.64228171428572,92.82322455714284
1224566637,residential,,,,,,,,,26.652782275,92.817697825
1224566638,unclassified,,,,,,,,,26.65141582,92.81496461999998
1224566639,unclassified,,,,,,,,,26.653656866666665,92.81200736666666
1224566640,residential,,,,,,,,,26.6471535,92.79151809999999
1224566641,residential,,,,,,,,,26.64912843333333,92.78755966666667
1224566642,unclassified,,,,,,,,,26.64101195,92.7945562
1224566643,residential,,,,,,,,,26.634910575,92.792774525
1224566644,residential,,,,,,,,,26.637554074999997,92.787172025
1224566645,residential,,,,,,,,,26.64754082857143,92.78635871428571
1224566646,residential,,,,,,,,,26.647515860000006,92.78745340000002
1224566647,residential,,,,,,,,,26.656051800000007,92.78102822000001
1224566648,residential,,,,,,,,,26.656391775,92.780043725
1224566649,residential,,,,,,,,,26.656104599999995,92.78051515384615
1224566650,residential,,,,,,,,,26.65731015,92.7785895
1224566651,residential,,,,,,,,,26.65359105,92.77540865
1224566652,unclassified,,,,,,,,,26.65057207142857,92.7734832
1224566653,residential,,,,,,,,,26.6519104,92.8023168
1224566654,residential,,,,,,,,,26.64899267142857,92.8027337
1224566655,residential,,,,,,,,,26.64892225,92.80217345
1224566656,residential,,,,,,,,,26.654854757142857,92.80337831428571
1224566657,residential,,,,,,,,,26.654780074999998,92.8047622375
1224566658,residential,,,,,,,,,26.657825383333336,92.80290749999999
1224566659,residential,,,,,,,,,26.657184675,92.803593475
1224566660,residential,,,,,,,,,26.656458725,92.800618975
1224566661,residential,,,,,,,,,26.65462773333333,92.80058539999999
1224566662,cycleway,,,,,,,,,26.64428805,92.80865105
1224566663,unclassified,,,,,,,,,26.640112600000002,92.81594305714285
1224566664,unclassified,,,,,,,,,26.640201191666666,92.81727750833333
1224566665,unclassified,,,,,,,,,26.639796628571425,92.81657394285715
1224566666,unclassified,,,,,,,,,26.639493299999998,92.81618226666666
1224566668,residential,,,,,,,,,26.64902484,92.78542030000001
1224566669,residential,,,,,,,,,26.6509851,92.78236826666667
1224566671,residential,,,,,,,,,26.65431703333333,92.7706657
1224566672,residential,,,,,,,,,26.644992212499996,92.7686513125
1224566673,unclassified,,,,,,,,,26.643316480000003,92.76734674000002
1224566674,residential,,,,,,,,,26.637007486046514,92.76199127441858
1224566675,residential,,,,,,,,,26.636387120000002,92.75988858
1224566676,residential,,,,,,,,,26.634805791666665,92.76122897500001
1224566677,unclassified,,,,,,,,,26.637835500000005,92.76458786666667
1224566678,unclassified,,,,,,,,,26.64695926666667,92.77317085
1224566679,unclassified,,,,,,,,,26.63412414,92.76368978
1224566680,unclassified,,,,,,,,,26.634120600000006,92.76603827000001
1224566681,unclassified,,,,,,,,,26.634721983333332,92.76534191666667
1224566682,unclassified,,,,,,,,,26.63463415,92.76569745
1224566683,unclassified,,,,,,,,,26.63383945,92.7662177
1224566684,unclassified,,,,,,,,,26.6331701,92.76438423333333
1224566685,unclassified,,,,,,,,,26.6322551,92.76400853749999
1224566686,unclassified,,,,,,,,,26.62980475,92.76938996666667
1224566687,unclassified,,,,,,,,,26.629372140000005,92.77011048000001
1224566688,unclassified,,,,,,,,,26.62706947142857,92.77921252857143
1224566690,unclassified,,,,,,,,,26.62515816,92.77484584
1224566691,unclassified,,,,,,,,,26.625688066666665,92.77468216666666
1224566692,unclassified,,,,,,,,,26.62668765,92.77400705
1224566693,residential,,,,,,,,,26.628951788888887,92.7632724888889
1224566694,residential,,,,,,,,,26.62096097105263,92.76235422368423
1224566695,residential,,,,,,,,,26.629825404545446,92.76049396363636
1224566696,residential,,,,,,,,,26.62889199,92.76197938
1224566697,residential,,,,,,,,,26.6304076,92.75608438750001
1224566698,unclassified,,,,,,,,,26.6307238,92.75587056666666
1224566699,unclassified,,,,,,,,,26.631327414285714,92.75714272857144
1224566700,unclassified,,,,,,,,,26.631105199999997,92.75661713333334
1224566701,unclassified,,,,,,,,,26.633549066666664,92.75516208333333
1224566702,unclassified,,,,,,,,,26.621746175,92.774784525
1224568098,unclassified,,,,,,,,,24.596794383333332,93.7728826
1224568099,unclassified,,,,,,,,,24.59794704545454,93.7744508969697
1224568100,living_street,,,,,,,,,24.596638705263157,93.77692034736843
1224568101,unclassified,,,,,,,,,24.596671434615384,93.77580567307693
1224568102,path,,,,,,,,,24.5972038952381,93.77471795238095
1224568105,unclassified,,,,,,,,,24.594750463043482,93.77589625869565
1224568106,residential,,,,,,,,,24.594811571428572,93.77486696428572
1224568107,unclassified,,,,,,,,,24.594815499999996,93.77672737391302
1224568110,unclassified,Inter-village road,,,,,,,,24.59373814716981,93.77242904339622
1224568111,unclassified,,,,,,,,,24.59087609038461,93.77568200576918
1224568113,unclassified,,,,,,,yes,,24.596242099999998,93.7725782
1224568114,unclassified,,,,,,,,,24.596188400000003,93.7725447
1224568115,unclassified,,,,,,,,,24.595720625000002,93.7742912
1224568116,unclassified,,,,,,,yes,,24.59520475,93.7741491
1224568117,residential,,,,,,,yes,,24.59317415,93.77744419999999
1224568118,residential,,,,,,,,,24.593113250000002,93.77742155
1224593874,residential,BYLANE 1,,,1,,,,,26.115664439999996,91.83636766000001
1224593875,residential,BYLANE 3,,,3,,,,,26.11602497142857,91.83762451428572
1224593876,unclassified,BYLANE 4,,,4,,,,,26.11659234347826,91.8381939
1224627147,residential,Janata Chuburi,,,,,,,,26.6763818,92.68165587777777
1224627148,residential,Jengor Chuburi,,,,,,,,26.676906061538464,92.68343622307692
1224627149,residential,Kasomoria Chuburi,,,,,,,,26.6759335,92.68474743750001
1224627150,residential,Lekhok gaon,,,,,,,,26.67899972307692,92.67610812307693
1224627151,residential,Pithakhowa Moila road,,,,,,,,26.67816338,92.67157552
1224627152,residential,Moila road,,,,,,,,26.683273818749996,92.6682069375
1224627153,residential,Bhalukekhowa road,,,,,,,,26.672575392857144,92.68030225000003
1224627154,living_street,Borakota Road,,,,,,,,26.668025045454545,92.6867988
1224627156,living_street,,,,,,,,,26.673221100000003,92.70404781666667
1224627157,residential,Rongamati,,,,,,,,26.6731499125,92.7024507625
1224627158,residential,,,,,,,,,26.676313999999998,92.66549507999999
1224627159,residential,,,,,,,,,26.675071275,92.668559875
1224627160,unclassified,,,,,,,,,26.673431766666663,92.66826385
1224627161,residential,,,,,,,,,26.673815725,92.66953545000001
1224627162,residential,,,,,,,,,26.67105546666667,92.666271
1224627163,residential,,,,,,,,,26.67177445833333,92.66805239166666
1224627164,residential,,,,,,,,,26.674422200000002,92.66701119285715
1224627165,residential,,,,,,,,,26.6746088,92.6668817
1224627166,residential,,,,,,,,,26.672528159999995,92.6689316
1224627167,residential,,,,,,,,,26.671638716666667,92.66954423750002
1224627168,residential,,,,,,,,,26.67001608,92.67091138
1224627169,residential,,,,,,,,,26.670438724999997,92.671463775
1224627170,residential,,,,,,,,,26.67021083333334,92.671388
1224627171,residential,,,,,,,,,26.669643866666664,92.67160686666666
1224627172,residential,,,,,,,,,26.669203514285716,92.67104818571428
1224627173,residential,,,,,,,,,26.67072624,92.67159864
1224627174,residential,,,,,,,,,26.673148083333334,92.67216423333333
1224627175,residential,,,,,,,,,26.67053998571428,92.67386077142858
1224627176,residential,,,,,,,,,26.669605782051278,92.67504456923075
1224627177,residential,,,,,,,,,26.6712074,92.67501424545453
1224627178,residential,,,,,,,,,26.671847370000002,92.67517766
1224627179,residential,,,,,,,,,26.672660263636363,92.67522928181816
1224627180,unclassified,,,,,,,,,26.67255563333334,92.6746602
1224627181,unclassified,,,,,,,,,26.672139957142853,92.67458712857142
1224627182,unclassified,,,,,,,,,26.67219595,92.6749015
1224627183,unclassified,,,,,,,,,26.672602666666666,92.67551666666667
1224627184,residential,,,,,,,,,26.67366456666667,92.67576514444445
1224627185,residential,,,,,,,,,26.67393211818182,92.67545657272727
1224627186,unclassified,,,,,,,,,26.671545057142858,92.67903609999999
1224627187,residential,,,,,,,,,26.671521724999998,92.68146105
1224627188,residential,,,,,,,,,26.669310813043477,92.68123106086956
1224627189,unclassified,,,,,,,,,26.66678703571429,92.67879937857143
1224627190,unclassified,,,,,,,,,26.66099017599999,92.68240889799999
1224627191,unclassified,,,,,,,,,26.651462283333338,92.67901465555555
1224627192,unclassified,,,,,,,,,26.642398243859652,92.68276331842105
1224627193,unclassified,,,,,,,,,26.631885639999997,92.68315521000001
1224627194,unclassified,,,,,,,,,26.635729700000002,92.6841802142857
1224627195,unclassified,,,,,,,,,26.639280333333335,92.6905954
1224627196,unclassified,,,,,,,,,26.63994373333333,92.69227209999998
1224627197,unclassified,,,,,,,,,26.639825211764705,92.69517446470589
1224627198,unclassified,,,,,,,,,26.644883235714286,92.69316747857144
1224627199,unclassified,,,,,,,,,26.656962875000005,92.69123359444441
1224627200,unclassified,,,,,,,,,26.670210123076917,92.69112119230769
1224627201,residential,,,,,,,,,26.676216683333326,92.69204214166666
1224627202,residential,,,,,,,,,26.67813852631579,92.69037161578949
1224627203,residential,,,,,,,,,26.680382759999997,92.6899334
1224627204,residential,,,,,,,,,26.681790033333332,92.6903247
1224627205,residential,,,,,,,,,26.68596232105263,92.69073960526315
1224627206,residential,,,,,,,,,26.678815992307698,92.69174811153847
1224627207,residential,,,,,,,,,26.67861974,92.69093088000001
1224627208,unclassified,,,,,,,,,26.68743823333333,92.68622544848483
1224627209,unclassified,,,,,,,,,26.68732585,92.68175529999999
1224627210,unclassified,,,,,,,,,26.6818644,92.68258008333333
1224627211,unclassified,,,,,,,,,26.67864295,92.68440356666667
1224627212,unclassified,,,,,,,,,26.691710331818182,92.69636164090909
1224627213,unclassified,,,,,,,,,26.69790689333333,92.69766972666666
1224627214,residential,,,,,,,,,26.70325465454545,92.69699328181818
1224627215,residential,,,,,,,,,26.705268771428575,92.69174072142857
1224627216,residential,,,,,,,,,26.703250380000004,92.68748948
1224627217,residential,,,,,,,,,26.7042297,92.6839195625
1224627218,unclassified,,,,,,,,,26.702883222222223,92.68116453333333
1224627219,residential,,,,,,,,,26.675802425,92.6871980375
1224627220,residential,,,,,,,,,26.676616225,92.686663625
1224627221,residential,,,,,,,,,26.684074075999998,92.67615208799998
1224627222,residential,,,,,,,,,26.69083022857143,92.67489861428571
1224627223,residential,,,,,,,,,26.6899187125,92.6725442875
1224627224,residential,,,,,,,,,26.687540468750004,92.67092046249998
1224627225,residential,,,,,,,,,26.69229748,92.66826404
1224627226,unclassified,,,,,,,,,26.6928086,92.66529305
1224627227,unclassified,,,,,,,,,26.696744331250006,92.6597968625
1224627228,residential,,,,,,,,,26.69481586666667,92.66932153333333
1224627229,unclassified,,,,,,,,,26.70251338,92.66815537000001
1224627230,residential,,,,,,,,,26.71473228,92.66132038
1224627231,residential,,,,,,,,,26.71469071666667,92.65698878333332
1224627232,residential,,,,,,,,,26.714870911111106,92.65589916666667
1224627233,residential,,,,,,,,,26.714911700000002,92.65626040000001
1224627234,unclassified,,,,,,,,,26.77214706,92.62990442000002
1224627235,unclassified,,,,,,,,,26.773835333333327,92.62328880833336
1224627236,unclassified,,,,,,,,,26.77735673636364,92.62182335454546
1224627237,unclassified,,,,,,,,,26.78368491052632,92.62492348421053
1224627238,unclassified,,,,,,,,,26.791017403333324,92.62290770000001
1224627239,unclassified,,,,,,,,,26.793922128571435,92.62178564999999
1224627240,unclassified,,,,,,,,,26.793377393333337,92.61643998000001
1224627241,residential,,,,,,,,,26.675570649999997,92.68415297500002
1224627242,residential,,,,,,,,,26.6757719,92.68392077499999
1224627243,residential,,,,,,,,,26.673701433333335,92.68119080000001
1224627244,residential,,,,,,,,,26.673305999999997,92.67913395999999
1224627245,residential,,,,,,,,,26.672226237500002,92.6815181375
